ref	tar	nrc	ir	ir.label
HS2	PT12	0.87215	1	"With IR (1)"
HS3	PT12	0.87221	1	"With IR (1)"
HS4	PT12	0.87341	1	"With IR (1)"
HS5	PT12	0.87367	1	"With IR (1)"
HS6	PT12	0.87416	1	"With IR (1)"
HS7	PT12	0.87304	1	"With IR (1)"
HS8	PT12	0.87562	1	"With IR (1)"
HS9	PT12	0.87805	1	"With IR (1)"
HS10	PT12	0.87657	1	"With IR (1)"
HS11	PT12	0.87558	1	"With IR (1)"
HS12	PT12	0.27827	1	"With IR (1)"
HS13	PT12	0.88187	1	"With IR (1)"
HS14	PT12	0.88042	1	"With IR (1)"
HS15	PT12	0.8828	1	"With IR (1)"
HS16	PT12	0.88327	1	"With IR (1)"
HS17	PT12	0.88337	1	"With IR (1)"
HS18	PT12	0.88487	1	"With IR (1)"
HS19	PT12	0.88421	1	"With IR (1)"
HS20	PT12	0.88526	1	"With IR (1)"
HS21	PT12	0.89231	1	"With IR (1)"
HS22	PT12	0.89196	1	"With IR (1)"
HSX	PT12	0.87272	1	"With IR (1)"
HSY	PT12	0.89671	1	"With IR (1)"
HSMT	PT12	1	1	"With IR (1)"
HSAL	PT12	0.86932	1	"With IR (1)"
HSUL	PT12	0.91814	1	"With IR (1)"
HSUP	PT12	0.92458	1	"With IR (1)"
HS1	PT13	0.88965	1	"With IR (1)"
HS2	PT13	0.8892	1	"With IR (1)"
HS3	PT13	0.89033	1	"With IR (1)"
HS4	PT13	0.89055	1	"With IR (1)"
HS5	PT13	0.89133	1	"With IR (1)"
HS6	PT13	0.89118	1	"With IR (1)"
HS7	PT13	0.89225	1	"With IR (1)"
HS8	PT13	0.89294	1	"With IR (1)"
HS9	PT13	0.89434	1	"With IR (1)"
HS10	PT13	0.89381	1	"With IR (1)"
HS11	PT13	0.89332	1	"With IR (1)"
HS12	PT13	0.89275	1	"With IR (1)"
HS13	PT13	0.28542	1	"With IR (1)"
HS14	PT13	0.89598	1	"With IR (1)"
HS15	PT13	0.89764	1	"With IR (1)"
HS16	PT13	0.89986	1	"With IR (1)"
HS17	PT13	0.89945	1	"With IR (1)"
HS18	PT13	0.89777	1	"With IR (1)"
HS19	PT13	0.90145	1	"With IR (1)"
HS20	PT13	0.9012	1	"With IR (1)"
HS21	PT13	0.90325	1	"With IR (1)"
HS22	PT13	0.9062	1	"With IR (1)"
HSX	PT13	0.88993	1	"With IR (1)"
HSY	PT13	0.90821	1	"With IR (1)"
HSMT	PT13	1	1	"With IR (1)"
HSAL	PT13	0.88931	1	"With IR (1)"
HSUL	PT13	0.92571	1	"With IR (1)"
HSUP	PT13	0.93022	1	"With IR (1)"
HS1	PT14	0.86754	1	"With IR (1)"
HS2	PT14	0.86619	1	"With IR (1)"
HS3	PT14	0.86885	1	"With IR (1)"
HS4	PT14	0.86951	1	"With IR (1)"
HS5	PT14	0.87014	1	"With IR (1)"
HS6	PT14	0.87021	1	"With IR (1)"
HS7	PT14	0.87089	1	"With IR (1)"
HS8	PT14	0.87218	1	"With IR (1)"
HS9	PT14	0.87369	1	"With IR (1)"
HS10	PT14	0.873	1	"With IR (1)"
HS11	PT14	0.87248	1	"With IR (1)"
HS12	PT14	0.87164	1	"With IR (1)"
HS13	PT14	0.87696	1	"With IR (1)"
HS14	PT14	0.27391	1	"With IR (1)"
HS15	PT14	0.87748	1	"With IR (1)"
HS16	PT14	0.87943	1	"With IR (1)"
HS17	PT14	0.87923	1	"With IR (1)"
HS18	PT14	0.87955	1	"With IR (1)"
HS19	PT14	0.88109	1	"With IR (1)"
HS20	PT14	0.88179	1	"With IR (1)"
HS21	PT14	0.88703	1	"With IR (1)"
HS22	PT14	0.88563	1	"With IR (1)"
HSX	PT14	0.86879	1	"With IR (1)"
HSY	PT14	0.89167	1	"With IR (1)"
HSMT	PT14	1	1	"With IR (1)"
HSAL	PT14	0.86019	1	"With IR (1)"
HSUL	PT14	0.91111	1	"With IR (1)"
HSUP	PT14	0.91807	1	"With IR (1)"
HS1	PT15	0.86427	1	"With IR (1)"
HS2	PT15	0.86525	1	"With IR (1)"
HS3	PT15	0.86706	1	"With IR (1)"
HS4	PT15	0.86816	1	"With IR (1)"
HS5	PT15	0.86784	1	"With IR (1)"
HS6	PT15	0.8681	1	"With IR (1)"
HS7	PT15	0.86827	1	"With IR (1)"
HS8	PT15	0.86982	1	"With IR (1)"
HS9	PT15	0.87118	1	"With IR (1)"
HS10	PT15	0.86978	1	"With IR (1)"
HS11	PT15	0.87038	1	"With IR (1)"
HS12	PT15	0.86912	1	"With IR (1)"
HS13	PT15	0.87404	1	"With IR (1)"
HS14	PT15	0.87257	1	"With IR (1)"
HS15	PT15	0.27939	1	"With IR (1)"
HS16	PT15	0.87408	1	"With IR (1)"
HS17	PT15	0.87475	1	"With IR (1)"
HS18	PT15	0.8764	1	"With IR (1)"
HS19	PT15	0.87582	1	"With IR (1)"
HS20	PT15	0.87762	1	"With IR (1)"
HS21	PT15	0.88313	1	"With IR (1)"
HS22	PT15	0.88189	1	"With IR (1)"
HSX	PT15	0.86757	1	"With IR (1)"
HSY	PT15	0.8877	1	"With IR (1)"
HSMT	PT15	1	1	"With IR (1)"
HSAL	PT15	0.83312	1	"With IR (1)"
HSUL	PT15	0.90491	1	"With IR (1)"
HSUP	PT15	0.91377	1	"With IR (1)"
HS1	PT16	0.84664	1	"With IR (1)"
HS2	PT16	0.84998	1	"With IR (1)"
HS3	PT16	0.85281	1	"With IR (1)"
HS4	PT16	0.85493	1	"With IR (1)"
HS5	PT16	0.85445	1	"With IR (1)"
HS6	PT16	0.85505	1	"With IR (1)"
HS7	PT16	0.85131	1	"With IR (1)"
HS8	PT16	0.85596	1	"With IR (1)"
HS9	PT16	0.85637	1	"With IR (1)"
HS10	PT16	0.85427	1	"With IR (1)"
HS11	PT16	0.85604	1	"With IR (1)"
HS12	PT16	0.85458	1	"With IR (1)"
HS13	PT16	0.86126	1	"With IR (1)"
HS14	PT16	0.85928	1	"With IR (1)"
HS15	PT16	0.85887	1	"With IR (1)"
HS16	PT16	0.30615	1	"With IR (1)"
HS17	PT16	0.85851	1	"With IR (1)"
HS18	PT16	0.86269	1	"With IR (1)"
HS19	PT16	0.85956	1	"With IR (1)"
HS20	PT16	0.86277	1	"With IR (1)"
HS21	PT16	0.87002	1	"With IR (1)"
HS22	PT16	0.86516	1	"With IR (1)"
HSX	PT16	0.85467	1	"With IR (1)"
HSY	PT16	0.87663	1	"With IR (1)"
HSMT	PT16	1	1	"With IR (1)"
HSAL	PT16	0.83535	1	"With IR (1)"
HSUL	PT16	0.89069	1	"With IR (1)"
HSUP	PT16	0.90304	1	"With IR (1)"
HS1	PT17	0.84104	1	"With IR (1)"
HS2	PT17	0.84198	1	"With IR (1)"
HS3	PT17	0.84444	1	"With IR (1)"
HS4	PT17	0.84583	1	"With IR (1)"
HS5	PT17	0.84566	1	"With IR (1)"
HS6	PT17	0.8456	1	"With IR (1)"
HS7	PT17	0.84264	1	"With IR (1)"
HS8	PT17	0.84743	1	"With IR (1)"
HS9	PT17	0.84835	1	"With IR (1)"
HS10	PT17	0.84459	1	"With IR (1)"
HS11	PT17	0.84767	1	"With IR (1)"
HS12	PT17	0.84582	1	"With IR (1)"
HS13	PT17	0.85278	1	"With IR (1)"
HS14	PT17	0.85074	1	"With IR (1)"
HS15	PT17	0.85137	1	"With IR (1)"
HS16	PT17	0.84934	1	"With IR (1)"
HS17	PT17	0.27679	1	"With IR (1)"
HS18	PT17	0.85499	1	"With IR (1)"
HS19	PT17	0.85015	1	"With IR (1)"
HS20	PT17	0.85292	1	"With IR (1)"
HS21	PT17	0.86116	1	"With IR (1)"
HS22	PT17	0.85787	1	"With IR (1)"
HSX	PT17	0.84588	1	"With IR (1)"
HSY	PT17	0.86889	1	"With IR (1)"
HSMT	PT17	1	1	"With IR (1)"
HSAL	PT17	0.80597	1	"With IR (1)"
HSUL	PT17	0.8898	1	"With IR (1)"
HSUP	PT17	0.89929	1	"With IR (1)"
HS1	PT18	0.8823	1	"With IR (1)"
HS2	PT18	0.88228	1	"With IR (1)"
HS3	PT18	0.8836	1	"With IR (1)"
HS4	PT18	0.88396	1	"With IR (1)"
HS5	PT18	0.8843	1	"With IR (1)"
HS6	PT18	0.88458	1	"With IR (1)"
HS7	PT18	0.88495	1	"With IR (1)"
HS8	PT18	0.88605	1	"With IR (1)"
HS9	PT18	0.88707	1	"With IR (1)"
HS10	PT18	0.8861	1	"With IR (1)"
HS11	PT18	0.88631	1	"With IR (1)"
HS12	PT18	0.88573	1	"With IR (1)"
HS13	PT18	0.88856	1	"With IR (1)"
HS14	PT18	0.88872	1	"With IR (1)"
HS15	PT18	0.89025	1	"With IR (1)"
HS16	PT18	0.89129	1	"With IR (1)"
HS17	PT18	0.89129	1	"With IR (1)"
HS18	PT18	0.28008	1	"With IR (1)"
HS19	PT18	0.89309	1	"With IR (1)"
HS20	PT18	0.89339	1	"With IR (1)"
HS21	PT18	0.8947	1	"With IR (1)"
HS22	PT18	0.89779	1	"With IR (1)"
HSX	PT18	0.88335	1	"With IR (1)"
HSY	PT18	0.90147	1	"With IR (1)"
HSMT	PT18	1	1	"With IR (1)"
HSAL	PT18	0.87586	1	"With IR (1)"
HSUL	PT18	0.91677	1	"With IR (1)"
HSUP	PT18	0.92161	1	"With IR (1)"
HS1	PT19	0.78657	1	"With IR (1)"
HS2	PT19	0.78906	1	"With IR (1)"
HS3	PT19	0.78997	1	"With IR (1)"
HS4	PT19	0.79376	1	"With IR (1)"
HS5	PT19	0.79133	1	"With IR (1)"
HS6	PT19	0.79261	1	"With IR (1)"
HS7	PT19	0.78966	1	"With IR (1)"
HS8	PT19	0.79516	1	"With IR (1)"
HS9	PT19	0.79652	1	"With IR (1)"
HS10	PT19	0.79269	1	"With IR (1)"
HS11	PT19	0.79405	1	"With IR (1)"
HS12	PT19	0.79188	1	"With IR (1)"
HS13	PT19	0.80371	1	"With IR (1)"
HS14	PT19	0.80021	1	"With IR (1)"
HS15	PT19	0.8019	1	"With IR (1)"
HS16	PT19	0.79789	1	"With IR (1)"
HS17	PT19	0.79661	1	"With IR (1)"
HS18	PT19	0.80698	1	"With IR (1)"
HS19	PT19	0.3012	1	"With IR (1)"
HS20	PT19	0.80342	1	"With IR (1)"
HS21	PT19	0.81573	1	"With IR (1)"
HS22	PT19	0.80888	1	"With IR (1)"
HSX	PT19	0.79274	1	"With IR (1)"
HSY	PT19	0.82467	1	"With IR (1)"
HSMT	PT19	1	1	"With IR (1)"
HSAL	PT19	0.77603	1	"With IR (1)"
HSUL	PT19	0.85251	1	"With IR (1)"
HSUP	PT19	0.86481	1	"With IR (1)"
HS1	PT20	0.86029	1	"With IR (1)"
HS2	PT20	0.85887	1	"With IR (1)"
HS3	PT20	0.86048	1	"With IR (1)"
HS4	PT20	0.86196	1	"With IR (1)"
HS5	PT20	0.86181	1	"With IR (1)"
HS6	PT20	0.86333	1	"With IR (1)"
HS7	PT20	0.85746	1	"With IR (1)"
HS8	PT20	0.86464	1	"With IR (1)"
HS9	PT20	0.85942	1	"With IR (1)"
HS10	PT20	0.86292	1	"With IR (1)"
HS11	PT20	0.8639	1	"With IR (1)"
HS12	PT20	0.85978	1	"With IR (1)"
HS13	PT20	0.86857	1	"With IR (1)"
HS14	PT20	0.86564	1	"With IR (1)"
HS15	PT20	0.86746	1	"With IR (1)"
HS16	PT20	0.8668	1	"With IR (1)"
HS17	PT20	0.8658	1	"With IR (1)"
HS18	PT20	0.87101	1	"With IR (1)"
HS19	PT20	0.8679	1	"With IR (1)"
HS20	PT20	0.28809	1	"With IR (1)"
HS21	PT20	0.87211	1	"With IR (1)"
HS22	PT20	0.86778	1	"With IR (1)"
HSX	PT20	0.86209	1	"With IR (1)"
HSY	PT20	0.88048	1	"With IR (1)"
HSMT	PT20	1	1	"With IR (1)"
HSAL	PT20	0.86422	1	"With IR (1)"
HSUL	PT20	0.89536	1	"With IR (1)"
HSUP	PT20	0.89646	1	"With IR (1)"
HS1	PT21	0.91259	1	"With IR (1)"
HS2	PT21	0.90975	1	"With IR (1)"
HS3	PT21	0.91351	1	"With IR (1)"
HS4	PT21	0.91375	1	"With IR (1)"
HS5	PT21	0.91489	1	"With IR (1)"
HS6	PT21	0.91464	1	"With IR (1)"
HS7	PT21	0.91529	1	"With IR (1)"
HS8	PT21	0.91639	1	"With IR (1)"
HS9	PT21	0.91765	1	"With IR (1)"
HS10	PT21	0.91723	1	"With IR (1)"
HS11	PT21	0.91688	1	"With IR (1)"
HS12	PT21	0.91597	1	"With IR (1)"
HS13	PT21	0.91637	1	"With IR (1)"
HS14	PT21	0.91932	1	"With IR (1)"
HS15	PT21	0.92052	1	"With IR (1)"
HS16	PT21	0.92278	1	"With IR (1)"
HS17	PT21	0.92216	1	"With IR (1)"
HS18	PT21	0.91579	1	"With IR (1)"
HS19	PT21	0.92392	1	"With IR (1)"
HS20	PT21	0.9241	1	"With IR (1)"
HS21	PT21	0.30852	1	"With IR (1)"
HS22	PT21	0.92899	1	"With IR (1)"
HSX	PT21	0.91355	1	"With IR (1)"
HSY	PT21	0.93387	1	"With IR (1)"
HSMT	PT21	1	1	"With IR (1)"
HSAL	PT21	0.90522	1	"With IR (1)"
HSUL	PT21	0.94998	1	"With IR (1)"
HSUP	PT21	0.95452	1	"With IR (1)"
HS1	PT22	0.80573	1	"With IR (1)"
HS2	PT22	0.80079	1	"With IR (1)"
HS3	PT22	0.81	1	"With IR (1)"
HS4	PT22	0.8116	1	"With IR (1)"
HS5	PT22	0.81156	1	"With IR (1)"
HS6	PT22	0.81166	1	"With IR (1)"
HS7	PT22	0.80941	1	"With IR (1)"
HS8	PT22	0.8133	1	"With IR (1)"
HS9	PT22	0.80799	1	"With IR (1)"
HS10	PT22	0.80796	1	"With IR (1)"
HS11	PT22	0.81295	1	"With IR (1)"
HS12	PT22	0.81159	1	"With IR (1)"
HS13	PT22	0.8134	1	"With IR (1)"
HS14	PT22	0.813	1	"With IR (1)"
HS15	PT22	0.81369	1	"With IR (1)"
HS16	PT22	0.81177	1	"With IR (1)"
HS17	PT22	0.81415	1	"With IR (1)"
HS18	PT22	0.81696	1	"With IR (1)"
HS19	PT22	0.81509	1	"With IR (1)"
HS20	PT22	0.81786	1	"With IR (1)"
HS21	PT22	0.82115	1	"With IR (1)"
HS22	PT22	0.28402	1	"With IR (1)"
HSX	PT22	0.81218	1	"With IR (1)"
HSY	PT22	0.83064	1	"With IR (1)"
HSMT	PT22	1	1	"With IR (1)"
HSAL	PT22	0.79325	1	"With IR (1)"
HSUL	PT22	0.84128	1	"With IR (1)"
HSUP	PT22	0.85937	1	"With IR (1)"
HS1	PTX	0.85334	1	"With IR (1)"
HS2	PTX	0.85271	1	"With IR (1)"
HS3	PTX	0.85384	1	"With IR (1)"
HS4	PTX	0.85424	1	"With IR (1)"
HS5	PTX	0.85513	1	"With IR (1)"
HS6	PTX	0.85581	1	"With IR (1)"
HS7	PTX	0.8579	1	"With IR (1)"
HS8	PTX	0.85928	1	"With IR (1)"
HS9	PTX	0.86302	1	"With IR (1)"
HS10	PTX	0.86142	1	"With IR (1)"
HS11	PTX	0.85937	1	"With IR (1)"
HS12	PTX	0.85907	1	"With IR (1)"
HS13	PTX	0.86613	1	"With IR (1)"
HS14	PTX	0.86507	1	"With IR (1)"
HS15	PTX	0.86952	1	"With IR (1)"
HS16	PTX	0.87307	1	"With IR (1)"
HS17	PTX	0.87317	1	"With IR (1)"
HS18	PTX	0.87054	1	"With IR (1)"
HS19	PTX	0.87607	1	"With IR (1)"
HS20	PTX	0.87473	1	"With IR (1)"
HS21	PTX	0.8806	1	"With IR (1)"
HS22	PTX	0.8842	1	"With IR (1)"
HSX	PTX	0.23607	1	"With IR (1)"
HSY	PTX	0.86103	1	"With IR (1)"
HSMT	PTX	1	1	"With IR (1)"
HSAL	PTX	0.8707	1	"With IR (1)"
HSUL	PTX	0.90961	1	"With IR (1)"
HSUP	PTX	0.91511	1	"With IR (1)"
HS1	PTY	0.86612	1	"With IR (1)"
HS2	PTY	0.86361	1	"With IR (1)"
HS3	PTY	0.86591	1	"With IR (1)"
HS4	PTY	0.86752	1	"With IR (1)"
HS5	PTY	0.86909	1	"With IR (1)"
HS6	PTY	0.87089	1	"With IR (1)"
HS7	PTY	0.86782	1	"With IR (1)"
HS8	PTY	0.86978	1	"With IR (1)"
HS9	PTY	0.87435	1	"With IR (1)"
HS10	PTY	0.86824	1	"With IR (1)"
HS11	PTY	0.8674	1	"With IR (1)"
HS12	PTY	0.86838	1	"With IR (1)"
HS13	PTY	0.8808	1	"With IR (1)"
HS14	PTY	0.87854	1	"With IR (1)"
HS15	PTY	0.87972	1	"With IR (1)"
HS16	PTY	0.87984	1	"With IR (1)"
HS17	PTY	0.88607	1	"With IR (1)"
HS18	PTY	0.88291	1	"With IR (1)"
HS19	PTY	0.88498	1	"With IR (1)"
HS20	PTY	0.88082	1	"With IR (1)"
HS21	PTY	0.87708	1	"With IR (1)"
HS22	PTY	0.88684	1	"With IR (1)"
HSX	PTY	0.85208	1	"With IR (1)"
HSY	PTY	0.4926	1	"With IR (1)"
HSMT	PTY	1	1	"With IR (1)"
HSAL	PTY	0.87572	1	"With IR (1)"
HSUL	PTY	0.89542	1	"With IR (1)"
HSUP	PTY	0.89453	1	"With IR (1)"
HS1	PTMT	0.93288	1	"With IR (1)"
HS2	PTMT	0.96991	1	"With IR (1)"
HS3	PTMT	0.95293	1	"With IR (1)"
HS4	PTMT	0.97306	1	"With IR (1)"
HS5	PTMT	0.86773	1	"With IR (1)"
HS6	PTMT	0.98954	1	"With IR (1)"
HS7	PTMT	0.9782	1	"With IR (1)"
HS8	PTMT	0.9849	1	"With IR (1)"
HS9	PTMT	0.98786	1	"With IR (1)"
HS10	PTMT	0.99084	1	"With IR (1)"
HS11	PTMT	0.9391	1	"With IR (1)"
HS12	PTMT	1	1	"With IR (1)"
HS13	PTMT	0.99006	1	"With IR (1)"
HS14	PTMT	0.98238	1	"With IR (1)"
HS15	PTMT	0.99981	1	"With IR (1)"
HS16	PTMT	0.99805	1	"With IR (1)"
HS17	PTMT	0.959	1	"With IR (1)"
HS18	PTMT	0.99835	1	"With IR (1)"
HS19	PTMT	1	1	"With IR (1)"
HS20	PTMT	0.99338	1	"With IR (1)"
HS21	PTMT	0.99186	1	"With IR (1)"
HS22	PTMT	0.99955	1	"With IR (1)"
HSX	PTMT	0.96708	1	"With IR (1)"
HSY	PTMT	0.99891	1	"With IR (1)"
HSMT	PTMT	0.83144	1	"With IR (1)"
HSAL	PTMT	0.98945	1	"With IR (1)"
HSUL	PTMT	0.99962	1	"With IR (1)"
HSUP	PTMT	1	1	"With IR (1)"
HS1	PTUL	0.86558	1	"With IR (1)"
HS2	PTUL	0.86281	1	"With IR (1)"
HS3	PTUL	0.87705	1	"With IR (1)"
HS4	PTUL	0.8702	1	"With IR (1)"
HS5	PTUL	0.87337	1	"With IR (1)"
HS6	PTUL	0.86942	1	"With IR (1)"
HS7	PTUL	0.66065	1	"With IR (1)"
HS8	PTUL	0.87612	1	"With IR (1)"
HS9	PTUL	0.87245	1	"With IR (1)"
HS10	PTUL	0.8742	1	"With IR (1)"
HS11	PTUL	0.8766	1	"With IR (1)"
HS12	PTUL	0.87505	1	"With IR (1)"
HS13	PTUL	0.88735	1	"With IR (1)"
HS14	PTUL	0.88175	1	"With IR (1)"
HS15	PTUL	0.88807	1	"With IR (1)"
HS16	PTUL	0.87833	1	"With IR (1)"
HS17	PTUL	0.88077	1	"With IR (1)"
HS18	PTUL	0.89067	1	"With IR (1)"
HS19	PTUL	0.88067	1	"With IR (1)"
HS20	PTUL	0.88809	1	"With IR (1)"
HS21	PTUL	0.88764	1	"With IR (1)"
HS22	PTUL	0.884	1	"With IR (1)"
HSX	PTUL	0.75301	1	"With IR (1)"
HSY	PTUL	0.89414	1	"With IR (1)"
HSMT	PTUL	1	1	"With IR (1)"
HSAL	PTUL	0.8587	1	"With IR (1)"
HSUL	PTUL	0.92079	1	"With IR (1)"
HSUP	PTUL	0.93064	1	"With IR (1)"
HS1	PTUP	0.92142	1	"With IR (1)"
HS2	PTUP	0.91878	1	"With IR (1)"
HS3	PTUP	0.94209	1	"With IR (1)"
HS4	PTUP	0.92409	1	"With IR (1)"
HS5	PTUP	0.9263	1	"With IR (1)"
HS6	PTUP	0.94049	1	"With IR (1)"
HS7	PTUP	0.92385	1	"With IR (1)"
HS8	PTUP	0.94122	1	"With IR (1)"
HS9	PTUP	0.9244	1	"With IR (1)"
HS10	PTUP	0.91346	1	"With IR (1)"
HS11	PTUP	0.94586	1	"With IR (1)"
HS12	PTUP	0.93938	1	"With IR (1)"
HS13	PTUP	0.95449	1	"With IR (1)"
HS14	PTUP	0.93756	1	"With IR (1)"
HS15	PTUP	0.9401	1	"With IR (1)"
HS16	PTUP	0.92504	1	"With IR (1)"
HS17	PTUP	0.92929	1	"With IR (1)"
HS18	PTUP	0.94444	1	"With IR (1)"
HS19	PTUP	0.94044	1	"With IR (1)"
HS20	PTUP	0.93113	1	"With IR (1)"
HS21	PTUP	0.92322	1	"With IR (1)"
HS22	PTUP	0.92612	1	"With IR (1)"
HSX	PTUP	0.94585	1	"With IR (1)"
HSY	PTUP	0.93473	1	"With IR (1)"
HSMT	PTUP	1	1	"With IR (1)"
HSAL	PTUP	0.90682	1	"With IR (1)"
HSUL	PTUP	0.92026	1	"With IR (1)"
HSUP	PTUP	0.92083	1	"With IR (1)"
