ref	tar	nrc	ir.label
MGAW	GGA33	0.9982	"Without IR (0)"
MGAZ	GGA33	0.99623	"Without IR (0)"
MGAUL	GGA33	0.99486	"Without IR (0)"
MGAUP	GGA33	0.96844	"Without IR (0)"
MGA1	GGALG	0.97349	"Without IR (0)"
MGA2	GGALG	0.98076	"Without IR (0)"
MGA3	GGALG	0.98011	"Without IR (0)"
MGA4	GGALG	0.98307	"Without IR (0)"
MGA5	GGALG	0.98538	"Without IR (0)"
MGA6	GGALG	0.98477	"Without IR (0)"
MGA7	GGALG	0.98886	"Without IR (0)"
MGA8	GGALG	0.98831	"Without IR (0)"
MGA9	GGALG	0.98928	"Without IR (0)"
MGA10	GGALG	0.98888	"Without IR (0)"
MGA11	GGALG	0.99071	"Without IR (0)"
MGA12	GGALG	0.99119	"Without IR (0)"
MGA13	GGALG	0.99193	"Without IR (0)"
MGA14	GGALG	0.991	"Without IR (0)"
MGA15	GGALG	0.99156	"Without IR (0)"
MGA16	GGALG	0.99247	"Without IR (0)"
MGA17	GGALG	0.99303	"Without IR (0)"
MGA18	GGALG	0.99716	"Without IR (0)"
MGA19	GGALG	0.99303	"Without IR (0)"
MGA20	GGALG	0.9915	"Without IR (0)"
MGA21	GGALG	0.99311	"Without IR (0)"
MGA22	GGALG	0.99152	"Without IR (0)"
MGA23	GGALG	0.99439	"Without IR (0)"
MGA24	GGALG	0.99409	"Without IR (0)"
MGA25	GGALG	0.99302	"Without IR (0)"
MGA26	GGALG	0.99302	"Without IR (0)"
MGA27	GGALG	0.99657	"Without IR (0)"
MGA28	GGALG	0.99389	"Without IR (0)"
MGA29	GGALG	0.99319	"Without IR (0)"
MGA30	GGALG	0.99371	"Without IR (0)"
MGAMT	GGALG	1	"Without IR (0)"
MGAW	GGALG	0.99459	"Without IR (0)"
MGAZ	GGALG	0.98059	"Without IR (0)"
MGAUL	GGALG	0.98785	"Without IR (0)"
MGAUP	GGALG	0.9585	"Without IR (0)"
MGA1	GGAMT	1	"Without IR (0)"
MGA2	GGAMT	0.99427	"Without IR (0)"
MGA3	GGAMT	1	"Without IR (0)"
MGA4	GGAMT	1	"Without IR (0)"
MGA5	GGAMT	1	"Without IR (0)"
MGA6	GGAMT	1	"Without IR (0)"
MGA7	GGAMT	1	"Without IR (0)"
MGA8	GGAMT	1	"Without IR (0)"
MGA9	GGAMT	1	"Without IR (0)"
MGA10	GGAMT	1	"Without IR (0)"
MGA11	GGAMT	1	"Without IR (0)"
MGA12	GGAMT	1	"Without IR (0)"
MGA13	GGAMT	1	"Without IR (0)"
MGA14	GGAMT	1	"Without IR (0)"
MGA15	GGAMT	1	"Without IR (0)"
MGA16	GGAMT	1	"Without IR (0)"
MGA17	GGAMT	1	"Without IR (0)"
MGA18	GGAMT	1	"Without IR (0)"
MGA19	GGAMT	0.99989	"Without IR (0)"
MGA20	GGAMT	1	"Without IR (0)"
MGA21	GGAMT	1	"Without IR (0)"
MGA22	GGAMT	1	"Without IR (0)"
MGA23	GGAMT	1	"Without IR (0)"
MGA24	GGAMT	1	"Without IR (0)"
MGA25	GGAMT	1	"Without IR (0)"
MGA26	GGAMT	1	"Without IR (0)"
MGA27	GGAMT	1	"Without IR (0)"
MGA28	GGAMT	1	"Without IR (0)"
MGA29	GGAMT	0.99887	"Without IR (0)"
MGA30	GGAMT	1	"Without IR (0)"
MGAMT	GGAMT	0.9362	"Without IR (0)"
MGAW	GGAMT	1	"Without IR (0)"
MGAZ	GGAMT	1	"Without IR (0)"
MGAUL	GGAMT	0.99884	"Without IR (0)"
MGAUP	GGAMT	1	"Without IR (0)"
MGA1	GGAW	0.80234	"Without IR (0)"
MGA2	GGAW	0.83761	"Without IR (0)"
MGA3	GGAW	0.83647	"Without IR (0)"
MGA4	GGAW	0.83836	"Without IR (0)"
MGA5	GGAW	0.85599	"Without IR (0)"
MGA6	GGAW	0.85959	"Without IR (0)"
MGA7	GGAW	0.87333	"Without IR (0)"
MGA8	GGAW	0.87113	"Without IR (0)"
MGA9	GGAW	0.87298	"Without IR (0)"
MGA10	GGAW	0.87408	"Without IR (0)"
MGA11	GGAW	0.87712	"Without IR (0)"
MGA12	GGAW	0.88073	"Without IR (0)"
MGA13	GGAW	0.8815	"Without IR (0)"
MGA14	GGAW	0.88138	"Without IR (0)"
MGA15	GGAW	0.88224	"Without IR (0)"
MGA16	GGAW	0.88362	"Without IR (0)"
MGA17	GGAW	0.88451	"Without IR (0)"
MGA18	GGAW	0.89106	"Without IR (0)"
MGA19	GGAW	0.88596	"Without IR (0)"
MGA20	GGAW	0.8832	"Without IR (0)"
MGA21	GGAW	0.88679	"Without IR (0)"
MGA22	GGAW	0.88285	"Without IR (0)"
MGA23	GGAW	0.88762	"Without IR (0)"
MGA24	GGAW	0.88608	"Without IR (0)"
MGA25	GGAW	0.8863	"Without IR (0)"
MGA26	GGAW	0.88361	"Without IR (0)"
MGA27	GGAW	0.89018	"Without IR (0)"
MGA28	GGAW	0.8887	"Without IR (0)"
MGA29	GGAW	0.88621	"Without IR (0)"
MGA30	GGAW	0.88475	"Without IR (0)"
MGAMT	GGAW	1	"Without IR (0)"
MGAW	GGAW	0.87143	"Without IR (0)"
MGAZ	GGAW	0.81797	"Without IR (0)"
MGAUL	GGAW	0.84681	"Without IR (0)"
MGAUP	GGAW	0.77792	"Without IR (0)"
MGA1	GGAZ	0.97525	"Without IR (0)"
MGA2	GGAZ	0.97934	"Without IR (0)"
MGA3	GGAZ	0.97914	"Without IR (0)"
MGA4	GGAZ	0.98189	"Without IR (0)"
MGA5	GGAZ	0.98392	"Without IR (0)"
MGA6	GGAZ	0.98379	"Without IR (0)"
MGA7	GGAZ	0.98713	"Without IR (0)"
MGA8	GGAZ	0.98716	"Without IR (0)"
MGA9	GGAZ	0.98808	"Without IR (0)"
MGA10	GGAZ	0.98761	"Without IR (0)"
MGA11	GGAZ	0.98862	"Without IR (0)"
MGA12	GGAZ	0.98931	"Without IR (0)"
MGA13	GGAZ	0.99004	"Without IR (0)"
MGA14	GGAZ	0.98981	"Without IR (0)"
MGA15	GGAZ	0.98993	"Without IR (0)"
MGA16	GGAZ	0.9908	"Without IR (0)"
MGA17	GGAZ	0.99131	"Without IR (0)"
MGA18	GGAZ	0.99539	"Without IR (0)"
MGA19	GGAZ	0.99133	"Without IR (0)"
MGA20	GGAZ	0.99048	"Without IR (0)"
MGA21	GGAZ	0.99208	"Without IR (0)"
MGA22	GGAZ	0.99007	"Without IR (0)"
MGA23	GGAZ	0.99253	"Without IR (0)"
MGA24	GGAZ	0.99252	"Without IR (0)"
MGA25	GGAZ	0.99164	"Without IR (0)"
MGA26	GGAZ	0.99185	"Without IR (0)"
MGA27	GGAZ	0.99438	"Without IR (0)"
MGA28	GGAZ	0.99257	"Without IR (0)"
MGA29	GGAZ	0.99204	"Without IR (0)"
MGA30	GGAZ	0.99257	"Without IR (0)"
MGAMT	GGAZ	1	"Without IR (0)"
MGAW	GGAZ	0.99292	"Without IR (0)"
MGAZ	GGAZ	0.90053	"Without IR (0)"
MGAUL	GGAZ	0.98605	"Without IR (0)"
MGAUP	GGAZ	0.97401	"Without IR (0)"
MGA1	GGAUL	0.97044	"Without IR (0)"
MGA2	GGAUL	0.97818	"Without IR (0)"
MGA3	GGAUL	0.97891	"Without IR (0)"
MGA4	GGAUL	0.98152	"Without IR (0)"
MGA5	GGAUL	0.98433	"Without IR (0)"
MGA6	GGAUL	0.98529	"Without IR (0)"
MGA7	GGAUL	0.98727	"Without IR (0)"
MGA8	GGAUL	0.98789	"Without IR (0)"
MGA9	GGAUL	0.98913	"Without IR (0)"
MGA10	GGAUL	0.98852	"Without IR (0)"
MGA11	GGAUL	0.98939	"Without IR (0)"
MGA12	GGAUL	0.98994	"Without IR (0)"
MGA13	GGAUL	0.99066	"Without IR (0)"
MGA14	GGAUL	0.99043	"Without IR (0)"
MGA15	GGAUL	0.98992	"Without IR (0)"
MGA16	GGAUL	0.99116	"Without IR (0)"
MGA17	GGAUL	0.99172	"Without IR (0)"
MGA18	GGAUL	0.99526	"Without IR (0)"
MGA19	GGAUL	0.99221	"Without IR (0)"
MGA20	GGAUL	0.99125	"Without IR (0)"
MGA21	GGAUL	0.99252	"Without IR (0)"
MGA22	GGAUL	0.99027	"Without IR (0)"
MGA23	GGAUL	0.99258	"Without IR (0)"
MGA24	GGAUL	0.99265	"Without IR (0)"
MGA25	GGAUL	0.99219	"Without IR (0)"
MGA26	GGAUL	0.99219	"Without IR (0)"
MGA27	GGAUL	0.99408	"Without IR (0)"
MGA28	GGAUL	0.99299	"Without IR (0)"
MGA29	GGAUL	0.99248	"Without IR (0)"
MGA30	GGAUL	0.99303	"Without IR (0)"
MGAMT	GGAUL	1	"Without IR (0)"
MGAW	GGAUL	0.99271	"Without IR (0)"
MGAZ	GGAUL	0.98041	"Without IR (0)"
MGAUL	GGAUL	0.98353	"Without IR (0)"
MGAUP	GGAUL	0.96482	"Without IR (0)"
MGA1	GGAUP	0.98248	"Without IR (0)"
MGA2	GGAUP	0.98455	"Without IR (0)"
MGA3	GGAUP	0.98877	"Without IR (0)"
MGA4	GGAUP	0.98511	"Without IR (0)"
MGA5	GGAUP	0.99206	"Without IR (0)"
MGA6	GGAUP	0.99276	"Without IR (0)"
MGA7	GGAUP	0.98805	"Without IR (0)"
MGA8	GGAUP	0.99465	"Without IR (0)"
MGA9	GGAUP	0.99356	"Without IR (0)"
MGA10	GGAUP	0.99374	"Without IR (0)"
MGA11	GGAUP	0.99178	"Without IR (0)"
MGA12	GGAUP	0.99463	"Without IR (0)"
MGA13	GGAUP	0.99447	"Without IR (0)"
MGA14	GGAUP	0.99252	"Without IR (0)"
MGA15	GGAUP	0.99229	"Without IR (0)"
MGA16	GGAUP	0.99338	"Without IR (0)"
MGA17	GGAUP	0.99267	"Without IR (0)"
MGA18	GGAUP	0.99758	"Without IR (0)"
MGA19	GGAUP	0.99557	"Without IR (0)"
MGA20	GGAUP	0.99107	"Without IR (0)"
MGA21	GGAUP	0.99613	"Without IR (0)"
MGA22	GGAUP	0.99248	"Without IR (0)"
MGA23	GGAUP	0.99118	"Without IR (0)"
MGA24	GGAUP	0.99505	"Without IR (0)"
MGA25	GGAUP	0.99386	"Without IR (0)"
MGA26	GGAUP	0.9957	"Without IR (0)"
MGA27	GGAUP	0.99353	"Without IR (0)"
MGA28	GGAUP	0.99303	"Without IR (0)"
MGA29	GGAUP	0.99364	"Without IR (0)"
MGA30	GGAUP	0.99667	"Without IR (0)"
MGAMT	GGAUP	1	"Without IR (0)"
MGAW	GGAUP	0.9963	"Without IR (0)"
MGAZ	GGAUP	0.98417	"Without IR (0)"
MGAUL	GGAUP	0.98302	"Without IR (0)"
MGAUP	GGAUP	0.96768	"Without IR (0)"
MGA1	GGA1	0.84007	"With IR (1)"
MGA2	GGA1	0.97587	"With IR (1)"
MGA3	GGA1	0.97554	"With IR (1)"
MGA4	GGA1	0.97839	"With IR (1)"
MGA5	GGA1	0.98019	"With IR (1)"
MGA6	GGA1	0.97969	"With IR (1)"
MGA7	GGA1	0.98359	"With IR (1)"
MGA8	GGA1	0.98325	"With IR (1)"
MGA9	GGA1	0.9848	"With IR (1)"
MGA10	GGA1	0.9842	"With IR (1)"
MGA11	GGA1	0.9852	"With IR (1)"
MGA12	GGA1	0.98612	"With IR (1)"
MGA13	GGA1	0.98688	"With IR (1)"
MGA14	GGA1	0.98659	"With IR (1)"
MGA15	GGA1	0.98681	"With IR (1)"
MGA16	GGA1	0.98794	"With IR (1)"
MGA17	GGA1	0.98833	"With IR (1)"
MGA18	GGA1	0.99477	"With IR (1)"
MGA19	GGA1	0.98862	"With IR (1)"
MGA20	GGA1	0.98775	"With IR (1)"
MGA21	GGA1	0.9896	"With IR (1)"
MGA22	GGA1	0.98717	"With IR (1)"
MGA23	GGA1	0.98995	"With IR (1)"
MGA24	GGA1	0.9899	"With IR (1)"
MGA25	GGA1	0.98926	"With IR (1)"
MGA26	GGA1	0.98938	"With IR (1)"
MGA27	GGA1	0.99332	"With IR (1)"
MGA28	GGA1	0.99064	"With IR (1)"
MGA29	GGA1	0.9898	"With IR (1)"
MGA30	GGA1	0.99022	"With IR (1)"
MGAMT	GGA1	1	"With IR (1)"
MGAW	GGA1	0.99081	"With IR (1)"
MGAZ	GGA1	0.97623	"With IR (1)"
MGAUL	GGA1	0.98254	"With IR (1)"
MGAUP	GGA1	0.97318	"With IR (1)"
MGA1	GGA2	0.97589	"With IR (1)"
MGA2	GGA2	0.97848	"With IR (1)"
MGA3	GGA2	0.8923	"With IR (1)"
MGA4	GGA2	0.9802	"With IR (1)"
MGA5	GGA2	0.98155	"With IR (1)"
MGA6	GGA2	0.93135	"With IR (1)"
MGA7	GGA2	0.98438	"With IR (1)"
MGA8	GGA2	0.98403	"With IR (1)"
MGA9	GGA2	0.98541	"With IR (1)"
MGA10	GGA2	0.98486	"With IR (1)"
MGA11	GGA2	0.98568	"With IR (1)"
MGA12	GGA2	0.98639	"With IR (1)"
MGA13	GGA2	0.98706	"With IR (1)"
MGA14	GGA2	0.98686	"With IR (1)"
MGA15	GGA2	0.98701	"With IR (1)"
MGA16	GGA2	0.98791	"With IR (1)"
MGA17	GGA2	0.98824	"With IR (1)"
MGA18	GGA2	0.99342	"With IR (1)"
MGA19	GGA2	0.98846	"With IR (1)"
MGA20	GGA2	0.98784	"With IR (1)"
MGA21	GGA2	0.98924	"With IR (1)"
MGA22	GGA2	0.98732	"With IR (1)"
MGA23	GGA2	0.98962	"With IR (1)"
MGA24	GGA2	0.98956	"With IR (1)"
MGA25	GGA2	0.98905	"With IR (1)"
MGA26	GGA2	0.98917	"With IR (1)"
MGA27	GGA2	0.99233	"With IR (1)"
MGA28	GGA2	0.99012	"With IR (1)"
MGA29	GGA2	0.98929	"With IR (1)"
MGA30	GGA2	0.98972	"With IR (1)"
MGAMT	GGA2	1	"With IR (1)"
MGAW	GGA2	0.99019	"With IR (1)"
MGAZ	GGA2	0.97856	"With IR (1)"
MGAUL	GGA2	0.9835	"With IR (1)"
MGAUP	GGA2	0.97605	"With IR (1)"
MGA1	GGA3	0.98053	"With IR (1)"
MGA2	GGA3	0.84209	"With IR (1)"
MGA3	GGA3	0.98179	"With IR (1)"
MGA4	GGA3	0.98338	"With IR (1)"
MGA5	GGA3	0.98433	"With IR (1)"
MGA6	GGA3	0.98411	"With IR (1)"
MGA7	GGA3	0.98642	"With IR (1)"
MGA8	GGA3	0.98612	"With IR (1)"
MGA9	GGA3	0.98718	"With IR (1)"
MGA10	GGA3	0.98679	"With IR (1)"
MGA11	GGA3	0.98717	"With IR (1)"
MGA12	GGA3	0.98805	"With IR (1)"
MGA13	GGA3	0.98853	"With IR (1)"
MGA14	GGA3	0.98833	"With IR (1)"
MGA15	GGA3	0.98848	"With IR (1)"
MGA16	GGA3	0.98917	"With IR (1)"
MGA17	GGA3	0.98943	"With IR (1)"
MGA18	GGA3	0.99416	"With IR (1)"
MGA19	GGA3	0.98959	"With IR (1)"
MGA20	GGA3	0.98911	"With IR (1)"
MGA21	GGA3	0.99029	"With IR (1)"
MGA22	GGA3	0.98869	"With IR (1)"
MGA23	GGA3	0.99047	"With IR (1)"
MGA24	GGA3	0.99057	"With IR (1)"
MGA25	GGA3	0.9901	"With IR (1)"
MGA26	GGA3	0.99022	"With IR (1)"
MGA27	GGA3	0.9931	"With IR (1)"
MGA28	GGA3	0.99094	"With IR (1)"
MGA29	GGA3	0.99046	"With IR (1)"
MGA30	GGA3	0.99073	"With IR (1)"
MGAMT	GGA3	1	"With IR (1)"
MGAW	GGA3	0.9915	"With IR (1)"
MGAZ	GGA3	0.98224	"With IR (1)"
MGAUL	GGA3	0.98579	"With IR (1)"
MGAUP	GGA3	0.97976	"With IR (1)"
MGA1	GGA4	0.98171	"With IR (1)"
MGA2	GGA4	0.98313	"With IR (1)"
MGA3	GGA4	0.98274	"With IR (1)"
MGA4	GGA4	0.88324	"With IR (1)"
MGA5	GGA4	0.98482	"With IR (1)"
MGA6	GGA4	0.98468	"With IR (1)"
MGA7	GGA4	0.98666	"With IR (1)"
MGA8	GGA4	0.98635	"With IR (1)"
MGA9	GGA4	0.95349	"With IR (1)"
MGA10	GGA4	0.98694	"With IR (1)"
MGA11	GGA4	0.98744	"With IR (1)"
MGA12	GGA4	0.98806	"With IR (1)"
MGA13	GGA4	0.98848	"With IR (1)"
MGA14	GGA4	0.98825	"With IR (1)"
MGA15	GGA4	0.98837	"With IR (1)"
MGA16	GGA4	0.98901	"With IR (1)"
MGA17	GGA4	0.98923	"With IR (1)"
MGA18	GGA4	0.99286	"With IR (1)"
MGA19	GGA4	0.98933	"With IR (1)"
MGA20	GGA4	0.98891	"With IR (1)"
MGA21	GGA4	0.98986	"With IR (1)"
MGA22	GGA4	0.9886	"With IR (1)"
MGA23	GGA4	0.99006	"With IR (1)"
MGA24	GGA4	0.99007	"With IR (1)"
MGA25	GGA4	0.98972	"With IR (1)"
MGA26	GGA4	0.98986	"With IR (1)"
MGA27	GGA4	0.99214	"With IR (1)"
MGA28	GGA4	0.99051	"With IR (1)"
MGA29	GGA4	0.99007	"With IR (1)"
MGA30	GGA4	0.99028	"With IR (1)"
MGAMT	GGA4	1	"With IR (1)"
MGAW	GGA4	0.99042	"With IR (1)"
MGAZ	GGA4	0.98301	"With IR (1)"
MGAUL	GGA4	0.98587	"With IR (1)"
MGAUP	GGA4	0.98116	"With IR (1)"
MGA1	GGA5	0.98331	"With IR (1)"
MGA2	GGA5	0.98391	"With IR (1)"
MGA3	GGA5	0.98385	"With IR (1)"
MGA4	GGA5	0.98446	"With IR (1)"
MGA5	GGA5	0.84132	"With IR (1)"
MGA6	GGA5	0.98486	"With IR (1)"
MGA7	GGA5	0.98619	"With IR (1)"
MGA8	GGA5	0.98599	"With IR (1)"
MGA9	GGA5	0.98659	"With IR (1)"
MGA10	GGA5	0.98643	"With IR (1)"
MGA11	GGA5	0.98674	"With IR (1)"
MGA12	GGA5	0.98713	"With IR (1)"
MGA13	GGA5	0.98743	"With IR (1)"
MGA14	GGA5	0.98733	"With IR (1)"
MGA15	GGA5	0.98742	"With IR (1)"
MGA16	GGA5	0.98778	"With IR (1)"
MGA17	GGA5	0.98796	"With IR (1)"
MGA18	GGA5	0.9912	"With IR (1)"
MGA19	GGA5	0.98798	"With IR (1)"
MGA20	GGA5	0.98777	"With IR (1)"
MGA21	GGA5	0.98844	"With IR (1)"
MGA22	GGA5	0.98755	"With IR (1)"
MGA23	GGA5	0.98857	"With IR (1)"
MGA24	GGA5	0.9887	"With IR (1)"
MGA25	GGA5	0.98835	"With IR (1)"
MGA26	GGA5	0.9884	"With IR (1)"
MGA27	GGA5	0.99036	"With IR (1)"
MGA28	GGA5	0.98886	"With IR (1)"
MGA29	GGA5	0.98869	"With IR (1)"
MGA30	GGA5	0.98878	"With IR (1)"
MGAMT	GGA5	1	"With IR (1)"
MGAW	GGA5	0.98945	"With IR (1)"
MGAZ	GGA5	0.98395	"With IR (1)"
MGAUL	GGA5	0.98513	"With IR (1)"
MGAUP	GGA5	0.98035	"With IR (1)"
MGA1	GGA6	0.97952	"With IR (1)"
MGA2	GGA6	0.97959	"With IR (1)"
MGA3	GGA6	0.97944	"With IR (1)"
MGA4	GGA6	0.97982	"With IR (1)"
MGA5	GGA6	0.98039	"With IR (1)"
MGA6	GGA6	0.98024	"With IR (1)"
MGA7	GGA6	0.98093	"With IR (1)"
MGA8	GGA6	0.83944	"With IR (1)"
MGA9	GGA6	0.98152	"With IR (1)"
MGA10	GGA6	0.98129	"With IR (1)"
MGA11	GGA6	0.98161	"With IR (1)"
MGA12	GGA6	0.98191	"With IR (1)"
MGA13	GGA6	0.98222	"With IR (1)"
MGA14	GGA6	0.98206	"With IR (1)"
MGA15	GGA6	0.98218	"With IR (1)"
MGA16	GGA6	0.98245	"With IR (1)"
MGA17	GGA6	0.98257	"With IR (1)"
MGA18	GGA6	0.98536	"With IR (1)"
MGA19	GGA6	0.98262	"With IR (1)"
MGA20	GGA6	0.98241	"With IR (1)"
MGA21	GGA6	0.98302	"With IR (1)"
MGA22	GGA6	0.98229	"With IR (1)"
MGA23	GGA6	0.98313	"With IR (1)"
MGA24	GGA6	0.98317	"With IR (1)"
MGA25	GGA6	0.9829	"With IR (1)"
MGA26	GGA6	0.98299	"With IR (1)"
MGA27	GGA6	0.98465	"With IR (1)"
MGA28	GGA6	0.9833	"With IR (1)"
MGA29	GGA6	0.98318	"With IR (1)"
MGA30	GGA6	0.98328	"With IR (1)"
MGAMT	GGA6	1	"With IR (1)"
MGAW	GGA6	0.98389	"With IR (1)"
MGAZ	GGA6	0.97969	"With IR (1)"
MGAUL	GGA6	0.98013	"With IR (1)"
MGAUP	GGA6	0.97538	"With IR (1)"
MGA1	GGA7	0.97885	"With IR (1)"
MGA2	GGA7	0.97893	"With IR (1)"
MGA3	GGA7	0.97879	"With IR (1)"
MGA4	GGA7	0.97907	"With IR (1)"
MGA5	GGA7	0.97941	"With IR (1)"
MGA6	GGA7	0.97926	"With IR (1)"
MGA7	GGA7	0.82948	"With IR (1)"
MGA8	GGA7	0.97995	"With IR (1)"
MGA9	GGA7	0.98031	"With IR (1)"
MGA10	GGA7	0.98024	"With IR (1)"
MGA11	GGA7	0.9803	"With IR (1)"
MGA12	GGA7	0.9806	"With IR (1)"
MGA13	GGA7	0.98086	"With IR (1)"
MGA14	GGA7	0.98067	"With IR (1)"
MGA15	GGA7	0.98078	"With IR (1)"
MGA16	GGA7	0.98106	"With IR (1)"
MGA17	GGA7	0.98112	"With IR (1)"
MGA18	GGA7	0.9834	"With IR (1)"
MGA19	GGA7	0.98117	"With IR (1)"
MGA20	GGA7	0.98105	"With IR (1)"
MGA21	GGA7	0.98154	"With IR (1)"
MGA22	GGA7	0.98092	"With IR (1)"
MGA23	GGA7	0.98155	"With IR (1)"
MGA24	GGA7	0.98164	"With IR (1)"
MGA25	GGA7	0.98145	"With IR (1)"
MGA26	GGA7	0.98147	"With IR (1)"
MGA27	GGA7	0.98284	"With IR (1)"
MGA28	GGA7	0.9818	"With IR (1)"
MGA29	GGA7	0.98167	"With IR (1)"
MGA30	GGA7	0.98171	"With IR (1)"
MGAMT	GGA7	1	"With IR (1)"
MGAW	GGA7	0.98219	"With IR (1)"
MGAZ	GGA7	0.97884	"With IR (1)"
MGAUL	GGA7	0.97876	"With IR (1)"
MGAUP	GGA7	0.97452	"With IR (1)"
MGA1	GGA8	0.97502	"With IR (1)"
MGA2	GGA8	0.97512	"With IR (1)"
MGA3	GGA8	0.97503	"With IR (1)"
MGA4	GGA8	0.97542	"With IR (1)"
MGA5	GGA8	0.97579	"With IR (1)"
MGA6	GGA8	0.97573	"With IR (1)"
MGA7	GGA8	0.97662	"With IR (1)"
MGA8	GGA8	0.97643	"With IR (1)"
MGA9	GGA8	0.97681	"With IR (1)"
MGA10	GGA8	0.82195	"With IR (1)"
MGA11	GGA8	0.97694	"With IR (1)"
MGA12	GGA8	0.97721	"With IR (1)"
MGA13	GGA8	0.97751	"With IR (1)"
MGA14	GGA8	0.97738	"With IR (1)"
MGA15	GGA8	0.97746	"With IR (1)"
MGA16	GGA8	0.97777	"With IR (1)"
MGA17	GGA8	0.97786	"With IR (1)"
MGA18	GGA8	0.98018	"With IR (1)"
MGA19	GGA8	0.97794	"With IR (1)"
MGA20	GGA8	0.97771	"With IR (1)"
MGA21	GGA8	0.9783	"With IR (1)"
MGA22	GGA8	0.97757	"With IR (1)"
MGA23	GGA8	0.9783	"With IR (1)"
MGA24	GGA8	0.97835	"With IR (1)"
MGA25	GGA8	0.9782	"With IR (1)"
MGA26	GGA8	0.97807	"With IR (1)"
MGA27	GGA8	0.97973	"With IR (1)"
MGA28	GGA8	0.97865	"With IR (1)"
MGA29	GGA8	0.97838	"With IR (1)"
MGA30	GGA8	0.97848	"With IR (1)"
MGAMT	GGA8	1	"With IR (1)"
MGAW	GGA8	0.97874	"With IR (1)"
MGAZ	GGA8	0.97501	"With IR (1)"
MGAUL	GGA8	0.97596	"With IR (1)"
MGAUP	GGA8	0.97246	"With IR (1)"
MGA1	GGA9	0.97409	"With IR (1)"
MGA2	GGA9	0.97389	"With IR (1)"
MGA3	GGA9	0.97383	"With IR (1)"
MGA4	GGA9	0.97405	"With IR (1)"
MGA5	GGA9	0.97421	"With IR (1)"
MGA6	GGA9	0.97404	"With IR (1)"
MGA7	GGA9	0.97473	"With IR (1)"
MGA8	GGA9	0.97457	"With IR (1)"
MGA9	GGA9	0.97487	"With IR (1)"
MGA10	GGA9	0.97491	"With IR (1)"
MGA11	GGA9	0.82483	"With IR (1)"
MGA12	GGA9	0.97517	"With IR (1)"
MGA13	GGA9	0.97539	"With IR (1)"
MGA14	GGA9	0.9753	"With IR (1)"
MGA15	GGA9	0.97529	"With IR (1)"
MGA16	GGA9	0.97559	"With IR (1)"
MGA17	GGA9	0.97562	"With IR (1)"
MGA18	GGA9	0.97768	"With IR (1)"
MGA19	GGA9	0.97565	"With IR (1)"
MGA20	GGA9	0.97552	"With IR (1)"
MGA21	GGA9	0.97597	"With IR (1)"
MGA22	GGA9	0.97538	"With IR (1)"
MGA23	GGA9	0.97596	"With IR (1)"
MGA24	GGA9	0.97605	"With IR (1)"
MGA25	GGA9	0.97591	"With IR (1)"
MGA26	GGA9	0.97589	"With IR (1)"
MGA27	GGA9	0.97715	"With IR (1)"
MGA28	GGA9	0.97624	"With IR (1)"
MGA29	GGA9	0.97618	"With IR (1)"
MGA30	GGA9	0.9762	"With IR (1)"
MGAMT	GGA9	1	"With IR (1)"
MGAW	GGA9	0.97662	"With IR (1)"
MGAZ	GGA9	0.97392	"With IR (1)"
MGAUL	GGA9	0.97423	"With IR (1)"
MGAUP	GGA9	0.97184	"With IR (1)"
MGA1	GGA10	0.97251	"With IR (1)"
MGA2	GGA10	0.97231	"With IR (1)"
MGA3	GGA10	0.97221	"With IR (1)"
MGA4	GGA10	0.97238	"With IR (1)"
MGA5	GGA10	0.97252	"With IR (1)"
MGA6	GGA10	0.97242	"With IR (1)"
MGA7	GGA10	0.97299	"With IR (1)"
MGA8	GGA10	0.97284	"With IR (1)"
MGA9	GGA10	0.97308	"With IR (1)"
MGA10	GGA10	0.97294	"With IR (1)"
MGA11	GGA10	0.97314	"With IR (1)"
MGA12	GGA10	0.80262	"With IR (1)"
MGA13	GGA10	0.97363	"With IR (1)"
MGA14	GGA10	0.97331	"With IR (1)"
MGA15	GGA10	0.97342	"With IR (1)"
MGA16	GGA10	0.97368	"With IR (1)"
MGA17	GGA10	0.97372	"With IR (1)"
MGA18	GGA10	0.97538	"With IR (1)"
MGA19	GGA10	0.97377	"With IR (1)"
MGA20	GGA10	0.97357	"With IR (1)"
MGA21	GGA10	0.97406	"With IR (1)"
MGA22	GGA10	0.9735	"With IR (1)"
MGA23	GGA10	0.97401	"With IR (1)"
MGA24	GGA10	0.97406	"With IR (1)"
MGA25	GGA10	0.97395	"With IR (1)"
MGA26	GGA10	0.97401	"With IR (1)"
MGA27	GGA10	0.97498	"With IR (1)"
MGA28	GGA10	0.97427	"With IR (1)"
MGA29	GGA10	0.9741	"With IR (1)"
MGA30	GGA10	0.97417	"With IR (1)"
MGAMT	GGA10	1	"With IR (1)"
MGAW	GGA10	0.97446	"With IR (1)"
MGAZ	GGA10	0.97218	"With IR (1)"
MGAUL	GGA10	0.9718	"With IR (1)"
MGAUP	GGA10	0.96814	"With IR (1)"
MGA1	GGA11	0.97198	"With IR (1)"
MGA2	GGA11	0.97159	"With IR (1)"
MGA3	GGA11	0.97159	"With IR (1)"
MGA4	GGA11	0.97173	"With IR (1)"
MGA5	GGA11	0.97191	"With IR (1)"
MGA6	GGA11	0.97172	"With IR (1)"
